##########################################################################################
#
# SZ signal computed with SZpack v1.1.1
# Runmode: 3D integral
#
# General parameters:
# xmin= 0.1 xmax= 30 np= 100
# Dtau= 0.01
# Te= 15.33keV (The ~ 0.03)
# betac= 0.01 muc= 1
# betao= 0.001241 muo= 0
#
# Runmode specific parameters:
# eps= 0.0001
# Te_order= 0 beta_order= 0
#
##########################################################################################
#
# Output format: x = (h nu/k T0) | x^3 Dn(x) | DI(x) in MJy/sr 
# Here a CMB temperature of T0 = 2.726 K is assumed.
#
##########################################################################################
0.1 -4.76325627480926e-06 -0.001287091312093296
0.1059305986937042 -5.343651296187452e-06 -0.001443921292782922
0.112212917396066 -5.994582039942329e-06 -0.001619810906258502
0.1188678152093245 -6.724575924289882e-06 -0.001817064367382132
0.1259173883053634 -7.543174955154924e-06 -0.002038260045281402
0.1333850432913477 -8.461058648053296e-06 -0.002286283678376582
0.1412955749263811 -9.490174213080713e-06 -0.002564363551989894
0.1496752484472268 -1.064388195873757e-05 -0.002876109788274262
0.1585518867764366 -1.193711603879706e-05 -0.003225557782023914
0.1679549629024433 -1.338656317689617e-05 -0.003617216494290148
0.1779156977383469 -1.501085099369823e-05 -0.004056119340731816
0.188467163784312 -1.683077605117925e-05 -0.004547885812028494
0.1996443949377657 -1.886952457686333e-05 -0.005098781116324519
0.2114845028159985 -2.115293605585354e-05 -0.005715787405086527
0.2240267999773909 -2.370977405453169e-05 -0.006406676953048218
0.2373129304503973 -2.657203657543631e-05 -0.007180096019972998
0.2513870080036796 -2.977526713698592e-05 -0.008045648908278875
0.2662957626164879 -3.335890287115444e-05 -0.009013992023376135
0.282088695635611 -3.736663559132869e-05 -0.01009693143871022
0.2988182441340637 -4.184678857409919e-05 -0.01130752470690544
0.3165399550172282 -4.685270582904004e-05 -0.01266018604531943
0.3353126694545318 -5.244314900340983e-05 -0.01417079358464834
0.3551987182490268 -5.868267575615633e-05 -0.01585679161030681
0.3762641287935576 -6.564201231078465e-05 -0.01773729123086399
0.3985788443006657 -7.339838127770492e-05 -0.01983315895973459
0.4222169560341422 -8.203576961425147e-05 -0.02216708912132142
0.4472569493133006 -9.164510489873008e-05 -0.02476365148246358
0.4737819641067764 -0.0001023242980328464 -0.02764930279116582
0.5018800710810989 -0.0001141781212892856 -0.03085235382353198
0.5316445640205961 -0.0001273178118769273 -0.0344028622621368
0.5631742695895509 -0.0001418604163701749 -0.03833245555264635
0.5965738754651069 -0.0001579276421217397 -0.04267402054121268
0.6319542779304209 -0.0001756442858257649 -0.04746127885261148
0.6694329500821702 -0.000195135947487678 -0.05272816917635646
0.7091343318749688 -0.0002165259345598698 -0.05850801072550938
0.7511902432977535 -0.0002399312123064395 -0.06483240897467704
